CustomerKey,AddressLine1,CommuteDistance,EmailAddress,FirstName,LastName,Gender,Phone,YearlyIncome,MaritalStatus,GeographyKey,EnglishEducation,EnglishOccupation,TotalChildren
24679,7103 Quiet Place Drive,10+ Miles,wyatt28@adventure-works.com,Wyatt,Hernandez,M,709-555-0191,"$70,000.00 ",M,347,Partial College,Professional,4
24680,6975 Olivera Road,1-2 Miles,thomas14@adventure-works.com,Thomas,Flores,M,229-555-0184,"$80,000.00 ",S,359,Bachelors,Management,3
24681,4205 Seabourne Ct,1-2 Miles,arianna37@adventure-works.com,Arianna,Murphy,F,236-555-0145,"$80,000.00 ",S,368,Bachelors,Management,3
24682,6465 Gary Drive,10+ Miles,faith35@adventure-works.com,Faith,Rogers,F,624-555-0111,"$60,000.00 ",M,56,High School,Professional,2
24683,9600 Sweeney Road,2-5 Miles,shannon29@adventure-works.com,Shannon,Alonso,M,838-555-0182,"$60,000.00 ",M,302,Partial College,Professional,2
24684,6177 Arleda Lane,2-5 Miles,charles18@adventure-works.com,Charles,Martin,M,305-555-0189,"$60,000.00 ",M,326,Partial College,Professional,2
24685,4240 El Campo Ct,2-5 Miles,jordan24@adventure-works.com,Jordan,Kumar,M,993-555-0127,"$60,000.00 ",M,336,Partial College,Professional,2
24686,3605 Haynes Court,10+ Miles,melissa37@adventure-works.com,Melissa,Murphy,F,797-555-0173,"$70,000.00 ",S,359,Partial High School,Skilled Manual,2
24687,6916 Merry Circle,10+ Miles,joan5@adventure-works.com,Joan,Ross,F,686-555-0131,"$70,000.00 ",S,616,Partial High School,Skilled Manual,2
24688,6565 Bellwood Dr.,2-5 Miles,ashley36@adventure-works.com,Ashley,Long,F,819-555-0110,"$60,000.00 ",M,359,Partial High School,Skilled Manual,3
24689,301 Sandy Ln.,1-2 Miles,sandra16@adventure-works.com,Sandra,Ye,F,1 (11) 500 555-0125,"$30,000.00 ",M,229,Partial College,Clerical,0
24690,Heidestieg Straße 8664,1-2 Miles,christian24@adventure-works.com,Christian,Long,M,1 (11) 500 555-0111,"$20,000.00 ",S,155,Partial High School,Manual,0
24691,Herzogstr 2908,1-2 Miles,meredith42@adventure-works.com,Meredith,Carlson,F,1 (11) 500 555-0181,"$20,000.00 ",M,147,Partial High School,Manual,0
24692,Postfach 90 92 92,1-2 Miles,laura24@adventure-works.com,Laura,He,F,1 (11) 500 555-0129,"$20,000.00 ",M,147,Partial High School,Manual,0
24693,"10570, rue Lamarck",2-5 Miles,alexandra8@adventure-works.com,Alexandra,Rogers,F,1 (11) 500 555-0143,"$30,000.00 ",S,208,Partial College,Clerical,0
24694,Charlottenstr 39878,1-2 Miles,theodore19@adventure-works.com,Theodore,Carlson,M,1 (11) 500 555-0146,"$30,000.00 ",S,126,High School,Manual,0
24695,"4, rue de la Cavalerie",1-2 Miles,omar8@adventure-works.com,Omar,Zhou,M,1 (11) 500 555-0165,"$30,000.00 ",S,223,High School,Manual,0
24696,Hüttenstr 9005,1-2 Miles,tasha3@adventure-works.com,Tasha,Xie,F,1 (11) 500 555-0167,"$30,000.00 ",S,138,High School,Manual,0
24697,9549 Jomar Drive,0-1 Miles,manuel17@adventure-works.com,Manuel,Rodriguez,M,1 (11) 500 555-0127,"$40,000.00 ",M,255,Bachelors,Skilled Manual,1
24698,Potsdamer Straße 939,2-5 Miles,blake37@adventure-works.com,Blake,Carter,M,1 (11) 500 555-0155,"$30,000.00 ",S,131,High School,Manual,0
24699,6514 Morello Ave.,1-2 Miles,rebekah41@adventure-works.com,Rebekah,Rubio,F,1 (11) 500 555-0196,"$20,000.00 ",S,269,Partial High School,Manual,0
24700,"81, route de Marseille",2-5 Miles,gary15@adventure-works.com,Gary,Alvarez,M,1 (11) 500 555-0182,"$30,000.00 ",S,211,High School,Manual,0
24701,"8810, rue des Rosiers",1-2 Miles,marco16@adventure-works.com,Marco,Fernandez,M,1 (11) 500 555-0158,"$40,000.00 ",M,194,Bachelors,Skilled Manual,1
24702,4055 Hitchcock,0-1 Miles,kari38@adventure-works.com,Kari,Ramos,F,1 (11) 500 555-0168,"$40,000.00 ",S,249,Graduate Degree,Skilled Manual,0
24703,3973 Via Cordona Ln.,1-2 Miles,jonathan66@adventure-works.com,Jonathan,White,M,1 (11) 500 555-0185,"$20,000.00 ",M,269,Partial High School,Manual,0
24704,Galeriestr 67,1-2 Miles,allen8@adventure-works.com,Allen,Schmidt,M,1 (11) 500 555-0118,"$20,000.00 ",M,172,Partial High School,Manual,0
24705,5690 Morgan Territory Rd,2-5 Miles,daniel1@adventure-works.com,Daniel,Shimshoni,F,151-555-0100,"$30,000.00 ",S,252,High School,Manual,0
24706,Postfach 11 00 99,1-2 Miles,virginia13@adventure-works.com,Virginia,Rana,F,1 (11) 500 555-0122,"$30,000.00 ",S,156,High School,Manual,0
24707,"5, boulevard du Montparnasse",2-5 Miles,shaun13@adventure-works.com,Shaun,Pal,M,1 (11) 500 555-0140,"$30,000.00 ",S,207,High School,Manual,0
24708,"1931, boulevard Beau Marchais",2-5 Miles,corey14@adventure-works.com,Corey,Chander,M,1 (11) 500 555-0151,"$30,000.00 ",S,207,High School,Manual,0
24709,"155, avenue Foch",0-1 Miles,nancy12@adventure-works.com,Nancy,Prasad,F,1 (11) 500 555-0154,"$40,000.00 ",M,184,Bachelors,Skilled Manual,1
24710,Heiderplatz 789,1-2 Miles,brandy0@adventure-works.com,Brandy,Malhotra,F,1 (11) 500 555-0121,"$40,000.00 ",M,124,Bachelors,Skilled Manual,1
24711,8783 Detroit Ave.,0-1 Miles,rebekah24@adventure-works.com,Rebekah,Hernandez,F,1 (11) 500 555-0158,"$40,000.00 ",S,138,Partial College,Clerical,1
24712,2546 Woodchuck Pl,1-2 Miles,carly7@adventure-works.com,Carly,Kumar,F,1 (11) 500 555-0138,"$40,000.00 ",M,233,Partial College,Clerical,2
24713,"107, rue des Bouchers",1-2 Miles,jeremy33@adventure-works.com,Jeremy,Brooks,M,1 (11) 500 555-0185,"$10,000.00 ",S,207,Partial High School,Manual,4
24714,2513 Buskirk Avenue,1-2 Miles,whitney18@adventure-works.com,Whitney,Rodriguez,F,1 (11) 500 555-0190,"$20,000.00 ",S,237,Partial High School,Manual,0
24715,"390, avenue de Malakoff",0-1 Miles,kelli41@adventure-works.com,Kelli,Nath,F,1 (11) 500 555-0183,"$20,000.00 ",S,223,Partial High School,Manual,0
24716,Postfach 2 77 77,1-2 Miles,colin4@adventure-works.com,Colin,Liu,M,1 (11) 500 555-0159,"$30,000.00 ",M,160,High School,Manual,0
24717,Rehstr 4242,2-5 Miles,damien37@adventure-works.com,Damien,Anand,M,1 (11) 500 555-0144,"$30,000.00 ",S,121,High School,Manual,0
24718,Nonnendamm 9,1-2 Miles,terrence21@adventure-works.com,Terrence,Black,M,1 (11) 500 555-0172,"$40,000.00 ",S,145,Partial College,Clerical,2
24719,Charlottenstr 848,0-1 Miles,susan30@adventure-works.com,Susan,Zheng,F,1 (11) 500 555-0114,"$40,000.00 ",M,132,Partial College,Clerical,2
24720,9126 Jamie Way,1-2 Miles,deanna30@adventure-works.com,Deanna,Alvarez,F,1 (11) 500 555-0131,"$40,000.00 ",S,233,Partial College,Clerical,2
24721,1510 Bidwell Street,1-2 Miles,mandy21@adventure-works.com,Mandy,Zheng,F,1 (11) 500 555-0184,"$40,000.00 ",M,253,Partial College,Clerical,2
24722,Parkstr 841,1-2 Miles,hunter0@adventure-works.com,Hunter,Ross,M,1 (11) 500 555-0139,"$40,000.00 ",S,162,Partial College,Clerical,2
24723,Postfach 8 66 22,0-1 Miles,shawna13@adventure-works.com,Shawna,Pal,F,1 (11) 500 555-0151,"$40,000.00 ",M,177,Partial College,Clerical,2
24724,"2, cours Mirabeau",1-2 Miles,alfredo12@adventure-works.com,Alfredo,Gutierrez,M,1 (11) 500 555-0170,"$40,000.00 ",M,201,Partial College,Clerical,2
24725,9597 Sweeney Road,1-2 Miles,bailey37@adventure-works.com,Bailey,Young,F,158-555-0122,"$40,000.00 ",M,542,Partial College,Clerical,3
24726,6913 Island Drive,1-2 Miles,marissa8@adventure-works.com,Marissa,Hughes,F,397-555-0181,"$40,000.00 ",M,552,Partial College,Clerical,3
24727,1506 Grading Way,1-2 Miles,mallory13@adventure-works.com,Mallory,Jimenez,F,319-555-0193,"$40,000.00 ",M,612,Partial College,Clerical,3
24728,1460 Jasper Court,0-1 Miles,julia88@adventure-works.com,Julia,Diaz,F,524-555-0149,"$50,000.00 ",S,360,Graduate Degree,Skilled Manual,0
24729,6473 Clayton Way,0-1 Miles,chase15@adventure-works.com,Chase,Murphy,M,445-555-0193,"$50,000.00 ",S,55,Graduate Degree,Skilled Manual,0
24730,9818 Northgate Road,0-1 Miles,anthony17@adventure-works.com,Anthony,Moore,M,289-555-0172,"$40,000.00 ",M,58,Partial College,Clerical,4
24731,7791 Mountain View Pl.,0-1 Miles,evan36@adventure-works.com,Evan,Mitchell,M,787-555-0174,"$40,000.00 ",M,62,Partial College,Clerical,4
24732,1025 Yosemite Dr.,2-5 Miles,wyatt5@adventure-works.com,Wyatt,Davis,M,809-555-0144,"$30,000.00 ",M,546,Bachelors,Skilled Manual,1
24733,5050 Riverside Drive,0-1 Miles,luke1@adventure-works.com,Luke,Flores,M,188-555-0123,"$80,000.00 ",S,52,Graduate Degree,Skilled Manual,0
24734,6850 Shadow Creek Dr.,1-2 Miles,jack40@adventure-works.com,Jack,Turner,M,179-555-0174,"$80,000.00 ",S,612,Graduate Degree,Skilled Manual,0
24735,6819 Terry Lynn Lane,1-2 Miles,madison44@adventure-works.com,Madison,Powell,F,406-555-0174,"$80,000.00 ",S,307,Graduate Degree,Skilled Manual,0
24736,3986 Spring Hill Road,1-2 Miles,savannah5@adventure-works.com,Savannah,Ramirez,F,794-555-0122,"$20,000.00 ",S,543,Partial High School,Clerical,3
24737,3847 Mt. Diablo St,1-2 Miles,angela42@adventure-works.com,Angela,Bailey,F,326-555-0119,"$20,000.00 ",S,633,Partial High School,Clerical,3
24738,8399 Garaventa Dr.,1-2 Miles,hannah6@adventure-works.com,Hannah,Davis,F,122-555-0199,"$40,000.00 ",M,325,Partial College,Clerical,1
24739,1794 Portside Ct.,0-1 Miles,dalton73@adventure-works.com,Dalton,Sanders,M,389-555-0169,"$40,000.00 ",M,343,Partial College,Clerical,1
24740,8974 F Mt Hood Circle,1-2 Miles,shelby9@adventure-works.com,Shelby,Cooper,F,440-555-0193,"$20,000.00 ",S,609,Partial High School,Clerical,3
24741,5923 Bonanza,0-1 Miles,brittany6@adventure-works.com,Brittany,Perry,F,531-555-0115,"$20,000.00 ",S,644,Partial High School,Clerical,3
24742,3422 Meadowvale Court,1-2 Miles,rachel43@adventure-works.com,Rachel,Ramirez,F,338-555-0183,"$30,000.00 ",S,316,High School,Clerical,1
24743,3989 Crestwood Circle,0-1 Miles,chloe72@adventure-works.com,Chloe,Coleman,F,253-555-0132,"$30,000.00 ",S,641,High School,Skilled Manual,2
24744,3949 Eastgate Ave.,1-2 Miles,brendan5@adventure-works.com,Brendan,Yuan,M,429-555-0185,"$30,000.00 ",M,49,High School,Skilled Manual,2
24745,4992 Yorba Linda,0-1 Miles,jennifer66@adventure-works.com,Jennifer,Ward,F,254-555-0176,"$30,000.00 ",S,352,High School,Skilled Manual,2
24746,9899 Scenic Ct.,1-2 Miles,ian60@adventure-works.com,Ian,Russell,M,592-555-0154,"$20,000.00 ",S,52,Partial High School,Clerical,2
24747,7738 Thunderbird Dr.,1-2 Miles,dakota7@adventure-works.com,Dakota,Powell,M,842-555-0184,"$20,000.00 ",S,300,Partial High School,Clerical,2
24748,7967 Panoramic Ave.,0-1 Miles,jose40@adventure-works.com,Jose,Collins,M,493-555-0113,"$20,000.00 ",M,50,Partial High School,Clerical,2
24749,6340 Olivera Rd,1-2 Miles,marshall16@adventure-works.com,Marshall,Guo,M,704-555-0125,"$20,000.00 ",M,311,Partial High School,Clerical,2
24750,2519 Gill Ct.,1-2 Miles,destiny51@adventure-works.com,Destiny,Barnes,F,712-555-0114,"$20,000.00 ",M,352,Partial High School,Clerical,2
24751,1836 Westwood Lane,1-2 Miles,angela37@adventure-works.com,Angela,Howard,F,566-555-0149,"$30,000.00 ",M,616,High School,Skilled Manual,2
24752,3319 Pimlico Drive,1-2 Miles,cameron30@adventure-works.com,Cameron,Jackson,M,358-555-0181,"$30,000.00 ",S,609,High School,Skilled Manual,2
24753,529 Eastgate,1-2 Miles,eduardo51@adventure-works.com,Eduardo,Jenkins,M,846-555-0140,"$30,000.00 ",S,316,High School,Skilled Manual,2
24754,5430 Ranch Dr.,1-2 Miles,haley8@adventure-works.com,Haley,Rivera,F,129-555-0131,"$40,000.00 ",M,383,Partial College,Clerical,1
24755,5712 Gladstone Dr.,0-1 Miles,sean44@adventure-works.com,Sean,Scott,M,162-555-0184,"$40,000.00 ",M,59,Partial College,Clerical,1
24756,2785 Terrace Dr.,1-2 Miles,carlos16@adventure-works.com,Carlos,Bell,M,119-555-0144,"$40,000.00 ",M,329,Partial College,Clerical,1
24757,8892 Oak Grove Road,1-2 Miles,alisha24@adventure-works.com,Alisha,She,F,751-555-0159,"$40,000.00 ",M,41,Partial College,Clerical,1
24758,9426 Georgia Street,0-1 Miles,gabriella39@adventure-works.com,Gabriella,Adams,F,892-555-0196,"$40,000.00 ",M,623,Partial College,Clerical,2
24759,8212 String Dr,1-2 Miles,brooke21@adventure-works.com,Brooke,Stewart,F,350-555-0125,"$40,000.00 ",S,68,Partial College,Clerical,2
24760,7144 Flagstone Way,1-2 Miles,julian7@adventure-works.com,Julian,Coleman,M,543-555-0181,"$40,000.00 ",S,553,Partial College,Clerical,2
24761,7441 Clayton Rd,1-2 Miles,lawrence20@adventure-works.com,Lawrence,Rubio,M,774-555-0140,"$40,000.00 ",S,307,Partial College,Clerical,2
24762,9958 Ronda Ct.,1-2 Miles,warren28@adventure-works.com,Warren,Xu,M,500-555-0168,"$50,000.00 ",S,612,Graduate Degree,Skilled Manual,0
24763,7391 Leslie Avenue,0-1 Miles,fernando28@adventure-works.com,Fernando,Hill,M,928-555-0122,"$40,000.00 ",S,66,Graduate Degree,Skilled Manual,0
24764,3770 Viewpoint Ct,1-2 Miles,abigail36@adventure-works.com,Abigail,Hughes,F,419-555-0196,"$40,000.00 ",M,616,Graduate Degree,Skilled Manual,0
24765,8568 San Vincente Drive,1-2 Miles,morgan88@adventure-works.com,Morgan,Alexander,F,867-555-0192,"$40,000.00 ",S,637,Graduate Degree,Skilled Manual,1
24766,8115 Sunview Terrace,1-2 Miles,christian48@adventure-works.com,Christian,White,M,597-555-0170,"$40,000.00 ",M,642,Graduate Degree,Skilled Manual,1
24767,537 Panoramic Avenue,0-1 Miles,lauren30@adventure-works.com,Lauren,Jackson,F,144-555-0113,"$40,000.00 ",M,644,Graduate Degree,Skilled Manual,1
24768,7232 Bales Court,0-1 Miles,jordan0@adventure-works.com,Jordan,Ross,M,175-555-0110,"$40,000.00 ",M,310,Graduate Degree,Skilled Manual,1
24769,651 Bridgeview St,1-2 Miles,brendan7@adventure-works.com,Brendan,Lal,M,660-555-0111,"$40,000.00 ",S,310,Graduate Degree,Skilled Manual,1
24770,2842 Inverness Drive,1-2 Miles,isaac43@adventure-works.com,Isaac,Wright,M,385-555-0162,"$60,000.00 ",M,374,Graduate Degree,Skilled Manual,1
24771,3240 Turner Dr.,1-2 Miles,samuel70@adventure-works.com,Samuel,Harris,M,227-555-0165,"$50,000.00 ",M,52,Graduate Degree,Skilled Manual,1
24772,7964 Concord Ct,1-2 Miles,greg7@adventure-works.com,Greg,Russell,M,329-555-0171,"$50,000.00 ",M,347,Graduate Degree,Skilled Manual,1
24773,6841 Curletto Dr.,1-2 Miles,grace25@adventure-works.com,Grace,Stewart,F,116-555-0186,"$70,000.00 ",M,69,Graduate Degree,Skilled Manual,1
24774,4372 B Way,1-2 Miles,xavier57@adventure-works.com,Xavier,Gonzales,M,141-555-0184,"$70,000.00 ",S,548,Graduate Degree,Skilled Manual,1
24775,9531 Harrison Street,1-2 Miles,alexandra40@adventure-works.com,Alexandra,Alexander,F,588-555-0133,"$70,000.00 ",M,310,Graduate Degree,Skilled Manual,1
24776,833 Boxwood,1-2 Miles,samantha33@adventure-works.com,Samantha,Perry,F,504-555-0179,"$70,000.00 ",M,361,Graduate Degree,Skilled Manual,1
24777,2840 Oak Wood Court,0-1 Miles,eric57@adventure-works.com,Eric,Adams,M,136-555-0115,"$70,000.00 ",M,355,Graduate Degree,Skilled Manual,1
24778,6132 Providence Dr.,0-1 Miles,sean39@adventure-works.com,Sean,Baker,M,957-555-0110,"$70,000.00 ",M,52,Graduate Degree,Skilled Manual,1
24779,9686 Willbrook Court,1-2 Miles,morgan43@adventure-works.com,Morgan,Lee,F,507-555-0173,"$70,000.00 ",M,627,Graduate Degree,Skilled Manual,1
24780,2306 El Pueblo Pl.,0-1 Miles,courtney18@adventure-works.com,Courtney,Hall,F,657-555-0184,"$70,000.00 ",M,631,Graduate Degree,Skilled Manual,1
24781,1936 Balance Ct,1-2 Miles,carmen0@adventure-works.com,Carmen,Garcia,F,960-555-0157,"$50,000.00 ",M,41,Graduate Degree,Skilled Manual,1
24782,7040 Isabel Dr.,2-5 Miles,nicole27@adventure-works.com,Nicole,Morris,F,755-555-0149,"$60,000.00 ",M,300,Graduate Degree,Skilled Manual,1
24783,9808 Deerfield Dr.,2-5 Miles,barry13@adventure-works.com,Barry,Raman,M,171-555-0112,"$60,000.00 ",M,307,Graduate Degree,Skilled Manual,1
24784,9906 Oak Grove Road,0-1 Miles,megan48@adventure-works.com,Megan,Kelly,F,119-555-0176,"$70,000.00 ",S,335,Graduate Degree,Professional,1
24785,5362 Ashley Way,0-1 Miles,cody18@adventure-works.com,Cody,Morris,M,979-555-0180,"$40,000.00 ",M,623,Bachelors,Skilled Manual,1
24786,8571 Mehaffey Way,2-5 Miles,haley52@adventure-works.com,Haley,Adams,F,665-555-0117,"$40,000.00 ",M,60,Bachelors,Skilled Manual,1
24787,3033 F St.,2-5 Miles,andrea9@adventure-works.com,Andrea,Watson,F,308-555-0187,"$40,000.00 ",M,634,Bachelors,Skilled Manual,1
24788,1860 Holiday Hill Dr.,0-1 Miles,ashley27@adventure-works.com,Ashley,Bennett,F,675-555-0172,"$40,000.00 ",M,614,Bachelors,Skilled Manual,1
24789,162 Maureen Lane,0-1 Miles,tamara9@adventure-works.com,Tamara,Hu,F,702-555-0159,"$40,000.00 ",M,300,Bachelors,Skilled Manual,1
24790,"88, rue de l´Esplanade",2-5 Miles,rebekah30@adventure-works.com,Rebekah,Navarro,F,152-555-0180,"$40,000.00 ",M,301,Bachelors,Skilled Manual,1
24791,3261 Kane Circle,2-5 Miles,teresa21@adventure-works.com,Teresa,Ortega,F,910-555-0119,"$40,000.00 ",M,612,Bachelors,Skilled Manual,1
24792,3356 Eastgate Ave.,2-5 Miles,clifford5@adventure-works.com,Clifford,Malhotra,M,894-555-0135,"$40,000.00 ",M,310,Bachelors,Skilled Manual,1
24793,8731 Overhill Rd.,0-1 Miles,cole13@adventure-works.com,Cole,Morgan,M,644-555-0192,"$40,000.00 ",M,336,Bachelors,Skilled Manual,1
24794,6211 Blenheim Way,2-5 Miles,cody17@adventure-works.com,Cody,Sanchez,M,136-555-0113,"$60,000.00 ",M,552,Bachelors,Skilled Manual,1
24795,1828 Mt. Olivet Place,2-5 Miles,alexandra85@adventure-works.com,Alexandra,Lewis,F,835-555-0125,"$60,000.00 ",M,539,Bachelors,Skilled Manual,2
24796,896 Mt. Washington Way,2-5 Miles,jessica39@adventure-works.com,Jessica,Simmons,F,131-555-0185,"$60,000.00 ",M,338,Bachelors,Skilled Manual,2
24797,1308 B St.,0-1 Miles,dylan11@adventure-works.com,Dylan,Flores,M,569-555-0112,"$60,000.00 ",S,611,Bachelors,Skilled Manual,2
24798,6 Terra Calitina,2-5 Miles,lawrence4@adventure-works.com,Lawrence,Moreno,M,439-555-0147,"$60,000.00 ",S,609,Bachelors,Skilled Manual,2
24799,463 Ahneita Dr,2-5 Miles,byron14@adventure-works.com,Byron,Sanz,M,864-555-0171,"$60,000.00 ",S,308,Bachelors,Skilled Manual,2
24800,9155 Red Leaf,0-1 Miles,eduardo25@adventure-works.com,Eduardo,Young,M,523-555-0128,"$60,000.00 ",S,609,Graduate Degree,Professional,1
24801,1767 Holton Court,2-5 Miles,chase16@adventure-works.com,Chase,Bailey,M,714-555-0122,"$60,000.00 ",S,635,Graduate Degree,Professional,1
24802,4508 Valley Crest Drive,2-5 Miles,timothy41@adventure-works.com,Timothy,Allen,M,625-555-0121,"$70,000.00 ",S,326,Graduate Degree,Professional,3
24803,426 San Rafael,10+ Miles,anna47@adventure-works.com,Anna,Diaz,F,580-555-0169,"$40,000.00 ",M,543,High School,Skilled Manual,4
24804,2620 Turning View,2-5 Miles,tonya21@adventure-works.com,Tonya,Raji,F,473-555-0168,"$70,000.00 ",M,310,Bachelors,Skilled Manual,2
24805,6312 Woodcrest Dr,2-5 Miles,donna5@adventure-works.com,Donna,Luo,F,207-555-0146,"$40,000.00 ",M,49,High School,Skilled Manual,5
24806,968 Davis Ave,2-5 Miles,faith19@adventure-works.com,Faith,Russell,F,162-555-0121,"$70,000.00 ",M,299,Graduate Degree,Professional,4
24807,2417 Pine St.,0-1 Miles,anne7@adventure-works.com,Anne,Moreno,F,298-555-0134,"$70,000.00 ",M,307,Graduate Degree,Professional,4
24808,2417 Pine St.,0-1 Miles,eric45@adventure-works.com,Eric,Perez,M,732-555-0161,"$70,000.00 ",M,334,Graduate Degree,Professional,4
24809,1779 Rose Drive,2-5 Miles,alyssa7@adventure-works.com,Alyssa,Moore,F,993-555-0145,"$70,000.00 ",M,348,Graduate Degree,Professional,4
24810,1589 Mt. Tamalpais Place,2-5 Miles,alyssa36@adventure-works.com,Alyssa,Richardson,F,387-555-0174,"$50,000.00 ",M,360,Bachelors,Skilled Manual,2
24811,4240 Lexington Road,0-1 Miles,trinity6@adventure-works.com,Trinity,Ramirez,F,117-555-0112,"$50,000.00 ",S,325,Bachelors,Skilled Manual,2
24812,1168 Escobar,2-5 Miles,johnathan7@adventure-works.com,Johnathan,Sai,M,558-555-0139,"$80,000.00 ",M,307,Bachelors,Skilled Manual,3
24813,3495 Virginia Lane,2-5 Miles,armando20@adventure-works.com,Armando,Schmidt,M,249-555-0138,"$80,000.00 ",M,311,Bachelors,Skilled Manual,3
24814,7656 Ramsey Circle,2-5 Miles,gabriel10@adventure-works.com,Gabriel,Washington,M,101-555-0111,"$60,000.00 ",S,614,Graduate Degree,Professional,0
24815,3398 Farm Bureau Road,2-5 Miles,victoria18@adventure-works.com,Victoria,Clark,F,405-555-0111,"$70,000.00 ",S,307,Graduate Degree,Professional,4
24816,7938 Blue Ridge,0-1 Miles,lauren55@adventure-works.com,Lauren,Perry,F,946-555-0189,"$60,000.00 ",M,51,Graduate Degree,Professional,2
24817,413 Rishell Ct,2-5 Miles,victoria36@adventure-works.com,Victoria,Richardson,F,240-555-0145,"$60,000.00 ",M,66,Graduate Degree,Professional,2
24818,3725 Odin Dr.,2-5 Miles,diane26@adventure-works.com,Diane,Rubio,F,530-555-0199,"$70,000.00 ",M,612,Graduate Degree,Professional,5
24819,2588 Wellington Ct,2-5 Miles,jack32@adventure-works.com,Jack,Shan,M,602-555-0122,"$70,000.00 ",M,618,Graduate Degree,Professional,5
24820,9010 Longview Road,2-5 Miles,david82@adventure-works.com,David,Clark,M,547-555-0188,"$70,000.00 ",M,627,Graduate Degree,Professional,5
24821,7174 Ravenwood,0-1 Miles,melissa14@adventure-works.com,Melissa,Alexander,F,141-555-0110,"$70,000.00 ",M,648,Graduate Degree,Professional,5
24822,612 Patricia Ave.,10+ Miles,paige46@adventure-works.com,Paige,Cook,F,673-555-0111,"$70,000.00 ",M,310,Graduate Degree,Professional,5
24823,1105 Meadowbrook Drive,10+ Miles,vincent10@adventure-works.com,Vincent,Zhao,M,262-555-0132,"$70,000.00 ",M,310,Graduate Degree,Professional,5
24824,417 Silver Oak Pl,2-5 Miles,alexandria2@adventure-works.com,Alexandria,Wood,F,274-555-0189,"$40,000.00 ",S,59,Bachelors,Professional,0
24825,4256 Ashmount Way,2-5 Miles,zoe3@adventure-works.com,Zoe,Sanders,F,321-555-0171,"$50,000.00 ",M,68,Bachelors,Skilled Manual,3
24826,465 Falcon Place,0-1 Miles,richard63@adventure-works.com,Richard,Powell,M,387-555-0182,"$50,000.00 ",M,611,Bachelors,Skilled Manual,3
24827,2524 Garden Ave.,10+ Miles,alexander21@adventure-works.com,Alexander,Martinez,M,547-555-0197,"$50,000.00 ",M,331,Bachelors,Skilled Manual,3
24828,1770 Holiday Hills,2-5 Miles,brooke18@adventure-works.com,Brooke,Reed,F,197-555-0110,"$60,000.00 ",S,299,Graduate Degree,Professional,0
24829,3674 Green Valley Rd,0-1 Miles,ethan7@adventure-works.com,Ethan,Patterson,M,809-555-0110,"$60,000.00 ",M,325,Graduate Degree,Professional,0
24830,7776 Cordoba Way,2-5 Miles,alexandra14@adventure-works.com,Alexandra,Cox,F,152-555-0147,"$60,000.00 ",M,612,Graduate Degree,Professional,0
24831,1669 Warwick Dr,2-5 Miles,jackson23@adventure-works.com,Jackson,Diaz,M,908-555-0172,"$60,000.00 ",S,383,Graduate Degree,Professional,0
24832,5969 Meadowbrook Court,0-1 Miles,morgan36@adventure-works.com,Morgan,Martin,F,555-555-0159,"$60,000.00 ",M,55,Graduate Degree,Professional,0
24833,"988, quai de Grenelle",0-1 Miles,deanna27@adventure-works.com,Deanna,Ruiz,F,1 (11) 500 555-0161,"$40,000.00 ",S,199,Graduate Degree,Clerical,0
24834,Postfach 99 01 01,0-1 Miles,bethany14@adventure-works.com,Bethany,Jai,F,1 (11) 500 555-0172,"$40,000.00 ",M,129,Graduate Degree,Clerical,0
24835,4576 N Ranchford Court,0-1 Miles,angel13@adventure-works.com,Angel,Morgan,M,1 (11) 500 555-0169,"$40,000.00 ",S,243,Graduate Degree,Clerical,0
24836,"8, rue de l´Avenir",0-1 Miles,taylor65@adventure-works.com,Taylor,Robinson,F,1 (11) 500 555-0124,"$10,000.00 ",S,208,Partial College,Manual,4
24837,Auf der Krone 9249,0-1 Miles,wyatt22@adventure-works.com,Wyatt,Lewis,M,1 (11) 500 555-0132,"$130,000.00 ",S,147,Partial College,Professional,2
24838,Hochstr 8666,5-10 Miles,elijah42@adventure-works.com,Elijah,Young,M,1 (11) 500 555-0154,"$130,000.00 ",S,162,Partial College,Professional,3
24839,Helsenbergbogen 99,5-10 Miles,tamara29@adventure-works.com,Tamara,Goldberg,F,1 (11) 500 555-0162,"$120,000.00 ",S,123,High School,Professional,3
24840,5985 Valmar Dr.,5-10 Miles,marco6@adventure-works.com,Marco,Sai,M,1 (11) 500 555-0182,"$120,000.00 ",M,236,Partial High School,Professional,3
24841,"625, rue Basse-du-Rocher",2-5 Miles,andres8@adventure-works.com,Andres,Jai,M,1 (11) 500 555-0169,"$90,000.00 ",M,215,High School,Professional,2
24842,"558, rue Marbeuf",2-5 Miles,monique4@adventure-works.com,Monique,Alonso,F,1 (11) 500 555-0141,"$90,000.00 ",S,225,High School,Professional,3
24843,Zollstr 62,5-10 Miles,bryant12@adventure-works.com,Bryant,Subram,M,1 (11) 500 555-0119,"$130,000.00 ",M,175,Partial College,Professional,3
24844,"39, avenue des Laurentides",10+ Miles,maria15@adventure-works.com,Maria,Ward,F,1 (11) 500 555-0176,"$70,000.00 ",S,186,High School,Professional,5
24845,"2225, avenue de la Gare",2-5 Miles,tyrone5@adventure-works.com,Tyrone,Jimenez,M,1 (11) 500 555-0174,"$70,000.00 ",M,184,High School,Professional,5
